,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2381,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,9/1/2011,"A very small production Amador Zinfandel that starts off stewy and muted, reminiscent of Dr. Pepper, but smoothes itself out into a balanced, jammy and satisfactory wine.",,,Zucca 2009 Zinfandel (Amador County),$24, California,85, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2009,Zucca
2382,14.7%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2011,"The Santa Cruz producer Bargetto ventures into Lodi to make this old-vine Zin and unfortunately something gets lost in translation. The wine comes off a little bitter, like blackberries picked too soon.",Old Vine Zinfandel,,Bargetto 2008 Old Vine Zinfandel Zinfandel (Lodi),$20, California,83, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],Zinfandel,2008,Bargetto
2383,14.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,9/1/2011,"Not a lot of aromas in this 14.9% old-vine Zin, though a touch of fruit shows up mid-palate. Pretty so-so.",Altitude: 2401,,Perry Creek 2008 Altitude: 2401 Zinfandel (El Dorado),$28, California,83, Sierra Foothills,Virginie Boone,@vboone,El Dorado,Not rated yet [Add Your Review],Zinfandel,2008,Perry Creek
2384,15.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2011,"Not showing very well and smelling like sweet soda. Spring for Klinker Brick's 2008 Old Ghost instead, a much more stellar version of Lodi old-vine Zin, double the price but worth every additional dollar.",Old Vine Zinfandel,,Klinker Brick 2008 Old Vine Zinfandel Zinfandel (Lodi),$18, California,83, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],Zinfandel,2008,Klinker Brick
2385,15.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2011,"So incredibly big and meaty, this old-vine Zinfandel lists itself at 15.8% alcohol and is indeed sweet but not jammy.",Epicenter Old Vine Zinfandel,,Mettler Family Vineyards 2008 Epicenter Old Vine Zinfandel Zinfandel (Lodi),$20, California,83, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],Zinfandel,2008,Mettler Family Vineyards
2386,15.1%,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,8/1/2011,"Old-vine Oregon Zinfandel is not common; in fact, this is all of them. From the Pines Vineyard, planted around a century ago, revived in the 1980s, these wines have a power and unique presence that sets them apart from Zin from anywhere else. Ultraripe fruit flavors of strawberry and raspberry jam, alcohol above 15%, amazing density and beautifully managed tannins, with some sweet grain flavors that say “old vines.”",Old Vine,,Sineann 2009 Old Vine Zinfandel (Columbia Valley (OR)),$39, Oregon,94, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2009,Sineann
2387,13%,"Lodi, Central Valley, California, US",750 ml,Red, US,7/1/2011,"Another stunner from Uvaggio, who is making stellar wines across the board from Lodi grapes, low in alcohol (13%) and fairly priced. This fruity Primitivo can be enjoyed all night from before a meal to during to a bedtime sendoff—it just gets better and better in the glass. Pomegranate, cherry, toffee, they're all in this soft, easy-drinking wine.",,,Uvaggio 2009 Primitivo (Lodi),$16, California,92, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2009,Uvaggio
2388,15%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"An intriguingly pretty wine with a nose full of violets, Renwood's Grandpère is more feminine in style than its Grandmère, at least in this vintage. It has a spicy, soft finish.",Grandpère,,Renwood 2008 Grandpère Zinfandel (Amador County),$40, California,90, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Renwood
2389,15.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"Renwood's classic, Grandmère, has an inviting blackberry and sassafras nose with great fruit intensity though it's still smooth—maybe the influence of American oak?—and well-structured, monstrously full-bodied and a little moody at the finish.",Grandmère,,Renwood 2008 Grandmère Zinfandel (Amador County),$35, California,89, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Renwood
2390,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"Nice savory plum, pepper and wild licorice predominate on this old-vine Zinfandel from the Rinaldi Vineyard in Fiddletown, whose vines go back to 1865. Like most Easton and Terre Rouge wines this one's built to age with good balance between the fruit, wood and acidity and solid structure.",Rinaldi Vineyard,,Easton 2008 Rinaldi Vineyard Zinfandel (Fiddletown),$28, California,89, Sierra Foothills,Virginie Boone,@vboone,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2008,Easton
2391,14.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"Pleasant in the glass, this small-production offering from Lava Cap is a decent introduction to their wines though it takes time for any aromas to develop and the finish tastes a little green.",Reserve,,Lava Cap 2008 Reserve Zinfandel (El Dorado),$20, California,86, Sierra Foothills,Virginie Boone,@vboone,El Dorado,Not rated yet [Add Your Review],Zinfandel,2008,Lava Cap
2392,15%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"Light in color without much aroma or Zinfandel character but plenty of American oak, this bottling made for CostCo by Renwood Winery, who even go as far as to use their Grandmere name, is definitely lower in price (Renwood's Grandmere is $35), but clearly also lower in quality. Middle of the road and a tad green on the finish.",Grandmere,,Kirkland Signature 2008 Grandmere Zinfandel (Amador County),$12, California,83, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Kirkland Signature
2393,15.1%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,7/1/2011,"Deep dark in color with more tannins than fruit, this Amador Primitivo is also a tad sweet.",Rezerve,,Sobon Estate 2008 Rezerve Primitivo (Amador County),$24, California,83, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2008,Sobon Estate
2394,15%,"Lodi, Central Valley, California, US",750 ml,Red, US,7/1/2011,"Strangely smoky, simple with a very displeasing hint of bologna, this old vine Zinfandel from Lodi is high in alcohol (15%) and low in fruit and complexity. Named for the great predatory work done by ladybugs in the vineyard, this wine shows no such finesse and feels more like a T-Rex about to eat its prey.",,,Predator 2009 Zinfandel (Lodi),$22, California,81, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],Zinfandel,2009,Predator
2395,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,6/1/2011,"Delicious. A drinkably juicy, brambly version of Amador County Zin, consistently one of Joel Gott's best, with appetizing texture and mouthfeel and dry, dusty tannins, ready to go now with a range of meaty foods but also able to age.",Dillian Ranch,,Joel Gott 2008 Dillian Ranch Zinfandel (Amador County),$28, California,90, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Joel Gott
2396,14.9%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,6/1/2011,"A very fruity, juicy Zin from Shelton, this time from one of her consistent sources of organically grown grapes in Mendocino, just north of Ukiah. The “wild” name comes from the wild yeast fermentation the wine goes through, helping to coax raspberry, cassis, black pepper and spice out of the wine.","Wild Thing, Cox Vineyard",,"Carol Shelton 2007 Wild Thing, Cox Vineyard Zinfandel (Mendocino County)",$24, California,89, Mendocino County,Virginie Boone,@vboone,Mendocino County,Not rated yet [Add Your Review],Zinfandel,2007,Carol Shelton
2397,15.2%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,6/1/2011,"A ripe, rustic Zin, the Fiddletown being one of Sobon's better bottlings every year, grown high in elevation. Its serious tannins are balanced by burgeoning blackberry and blueberry fruit interweaved with all the tobacco and leather one has come to expect from this neck of the woods.",Fiddletown,,Sobon Estate 2008 Fiddletown Zinfandel (Fiddletown),$20, California,89, Sierra Foothills,Virginie Boone,@vboone,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2008,Sobon Estate
2398,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,6/1/2011,"A nice dusty Zinfandel from Sobon's Cougar Hill, with spicy, pepper and cedar elements rounding out the prominent blackberry. A deeply concentrated wine that would be great with barbecue.",Cougar Hill,,Sobon Estate 2008 Cougar Hill Zinfandel (Amador County),$17, California,88, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Sobon Estate
2399,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,6/1/2011,"A dry, tannic Zinfandel from Amador, fairly large production at 14,000 cases a year, with enough blueberry, sweet black olive and spice on the finish to make the whole package a nicely made bottling from a Sierra Foothills Zin specialist.",,,Terra d'Oro 2007 Zinfandel (Amador County),$18, California,86, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2007,Terra d'Oro
2400,14.9%,"Cucamonga Valley, South Coast, California, US",750 ml,Red, US,6/1/2011,"Not a ton of fruit on the nose but a respectable single-vineyard from Zin master Carol Shelton made from organically grown, dry-farmed 92-year-old vines, coaxed into a spicy, brambly wine from a very unusual appellation.","Monga Zin, Lopez Vineyard",,"Carol Shelton 2008 Monga Zin, Lopez Vineyard Zinfandel (Cucamonga Valley)",$21, California,85, South Coast,Virginie Boone,@vboone,Cucamonga Valley,Not rated yet [Add Your Review],Zinfandel,2008,Carol Shelton
2401,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,6/1/2011,"Tortoise Creek makes bargain wines from the Languedoc region of France as well as from Lodi. “The Chelonian” is a new label a portion of the proceeds of which will go to the Chelonian Research Foundation to help benefit the conservation of turtles and tortoises. The wine itself is a decent representation of Lodi's bigger, more raisiny style.",The Chelonian,,Tortoise Creek 2009 The Chelonian Zinfandel (Lodi),$11, California,84, Central Valley,Virginie Boone,@vboone,Lodi,Not rated yet [Add Your Review],Zinfandel,2009,Tortoise Creek
2402,15.6%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,6/1/2011,"Val Haraszthy, the great-great-grandson of California viticultural pioneer Agoston Haraszthy, has made California Zins his focus, with offerings from Sonoma, Howell Mountain and here, Amador County. The result here is a tad rough, an unbelievably big (15.6% alcohol) wine that doesn't deliver much yet in terms of aroma or taste. Maybe in time?",,,Haraszthy 2008 Zinfandel (Amador County),$15, California,84, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Haraszthy
2403,16.5%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,5/1/2011,"This wine handles its elevated alcohol level (labeled at 16.5%) well, with masses of slightly jammy fruit and a creamy, lush mouthfeel. Hints of baking spices and leather add complexity and persist through the long finish. It'd be fun to throw this in a blind tasting with some of California's top Zins.",,"MHW, Ltd",Hentley Farm 2007 Zinfandel (Barossa Valley),$32, South Australia,90,Barossa Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Zinfandel,2007,Hentley Farm
2404,N/A,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2011,"Smoky and toasty, with spicy blackberry and dark chocolate scents and flavors. The inviting nose leads into a moderately full-bodied wine with good persistence. Spice and berry suggest its kinship to Zinfandel, but there is something also of the southern Italian wines in the coffee and licorice accents.",Stone Tree Vineyard Reserve,,Columbia Crest 2008 Stone Tree Vineyard Reserve Primitivo (Wahluke Slope),$35, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2008,Columbia Crest
2405,14.7%,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,5/1/2011,"No doubt informed by winemaker Daryl Groom's California experience, this is a fine example of Australian Zinfandel, marrying briary berry fruit with subtle herbal notes and hints of vanilla, cinnamon and clove. The tannins are soft, yet the wine remains fresh on the finish. Drink now–2013.",Bush Block,LisaLisa Inc,Groom 2008 Bush Block Zinfandel (Barossa Valley),$26, South Australia,88,Barossa Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Zinfandel,2008,Groom
2406,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2011,"The Monarch line is a new venture for Latah Creek. The Zin, from the Coyote Canyon vineyard, offers tart berry fruit, lightly spiced, and a hint of fresh herb. Clean and modest in scope.",Monarch,,Latah Creek 2008 Monarch Zinfandel (Horse Heaven Hills),$25, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2008,Latah Creek
2407,15%,"McLaren Vale, South Australia, Australia",750 ml,Red, Australia,5/1/2011,"Fairly full-bodied and lush, with berry fruit flavors balanced by darker notes of chocolate and coffee. The tannins are soft, making this wine immediately accessible.",Black St. Peters,The Winebow Group LLC,Kangarilla Road 2008 Black St. Peters Zinfandel (McLaren Vale),$30, South Australia,87,McLaren Vale,Joe Czerwinski,,,Not rated yet [Add Your Review],Zinfandel,2008,Kangarilla Road
2408,N/A,"Rattlesnake Hills, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2011,"Well along the maturity curve, this has a butterscotch base and a very soft midpalate, with hints of strawberry fruit and pepper. The finish rolls into a seamless caramel fog, tasty but diffuse.",,,Hyatt 2008 Zinfandel (Rattlesnake Hills),$15, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Rattlesnake Hills,Not rated yet [Add Your Review],Zinfandel,2008,Hyatt
2409,N/A,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2011,"Zinfandel is still looking for a clear identity in Washington, but this Wahluke Slope vineyard is one of the bright spots for the grape. Very spicy, with a strong herbal tilt, this has peppery and lifted flavors of tart berry and red currant fruit. Just a little heat in the finish.",Stone Tree Vineyard,,Two Vintners 2008 Stone Tree Vineyard Zinfandel (Wahluke Slope),$25, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2008,Two Vintners
2410,14%,"Galilee, Israel",750 ml,Red, Israel,4/1/2011,"This Zin just needed a bit more spice to shake things up, but the dark concentrated fruit aromas and flavors are definitely there by way of rich berry preserves and black plum guts. Accents of foliage add interest to the bouquet, and fine tannins coupled with a mouthwatering finish make it very easy to drink.",Reserve Kosher,Royal Wine Corporation,Binyamina 2007 Reserve Kosher Zinfandel (Galilee),$25,Galilee,85,,Lauren Buzzeo,@laurbuzz,,Not rated yet [Add Your Review],Zinfandel,2007,Binyamina
2411,14.6%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2011,"Everything one could want in a Zin: dark, rich color and very pleasing dark fruit aromas followed by a mouthful of juicy blackberry and clove flavors and rich, dusty tannins. The whole package, 89% zin with 11% Petite Sirah all from the Dalton Vineyard, is nicely balanced, seriously rich and ends with a proper earthy kick on the finish. Really, really good.","Donner Party Zin, Dalton Vineyard, Vineyard Select Series",,"Newsome-Harlow 2008 Donner Party Zin, Dalton Vineyard, Vineyard Select Series Zinfandel (Calaveras County)",$36, California,93, Sierra Foothills,Virginie Boone,@vboone,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2008,Newsome-Harlow
2412,14.5%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2011,"A pure, all-out Zinfandel with enticing black and red fruit on the nose followed by spicy, black peppery undertones and rich berry and plum. Tannins are nicely integrated yet still pronounced yet the finish is long and incredibly smooth.",Big John Zin - Vineyard Select Series,,Newsome-Harlow 2008 Big John Zin - Vineyard Select Series Zinfandel (Calaveras County),$36, California,90, Sierra Foothills,Virginie Boone,@vboone,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2008,Newsome-Harlow
2413,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2011,"A big, chewy Zinfandel that'll throw you on the ground and lather you in berry-incased tannins, peppery body and all-out lusciousness. All the fruit comes from Shake Ridge Ranch, Ann Kraemer's rock-star vineyard, from a trio of clones (Heart's Desire, Mendo and Monte Rosso) and the 12% Petite Sirah adds a dusty backdrop to the finish, which also surprises with a touch of licorice. The oak is present, in a good way.",Vineyard Select Series,,Newsome-Harlow 2008 Vineyard Select Series Zinfandel (Amador County),$36, California,89, Sierra Foothills,Virginie Boone,@vboone,Amador County,Not rated yet [Add Your Review],Zinfandel,2008,Newsome-Harlow
2414,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2011,"The Howling Wolfe Zinfandel is a bowl of berries and chocolate, soft in the mouth, full across the palate, and ready for near-term drinking.",Howling Wolfe,,Thurston Wolfe 2008 Howling Wolfe Zinfandel (Horse Heaven Hills),$20, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2008,Thurston Wolfe
2415,14.5%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2011,"This Zin is made from a combination of four of Newsome-Harlow's vineyard sources, including Locke, Big John's, Dalton and Shake Ridge Ranch, the latter three of which are all single-vineyard bottlings, and incorporates 12% Petite Sirah. It's solid, with pretty raspberry flavors and hints of spice and admirable acidity. A little sweeter and tighter than the winery's single-vineyard efforts.",,,Newsome-Harlow 2008 Zinfandel (Calaveras County),$20, California,87, Sierra Foothills,Virginie Boone,@vboone,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2008,Newsome-Harlow
2416,14.5%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,2/1/2011,"An okay wine that's light in color and aromatics, traceable in part to its cooler-climate heritage (95% of the grapes were grown in Mendocino, the rest in Sonoma, Monterey and Santa Barbara), which does give it some subtly pleasing red fruit and spice notes. But 2008 was also for much of Mendocino a vintage from hell and this wine may in truth be reflecting that year's challenges.",Jackson Estates Grown Vintner's Reserve,,Kendall-Jackson 2008 Jackson Estates Grown Vintner's Reserve Zinfandel (Mendocino County),$16, California,84, Mendocino County,Virginie Boone,@vboone,Mendocino County,Not rated yet [Add Your Review],Zinfandel,2008,Kendall-Jackson
2417,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2010,"Columbia Crest makes a limited number of single vineyard reserves. This Zinfandel comes from what is emerging as the best site for that grape in Washington. Bright, tart, and full of sappy raspberry and red fruits, this young, ageworthy Zin has great penetration and punch. In style, it is closest to classic Dry Creek Zins from such producers as A. Rafanelli and Doug Nalle. Though labeled simply Columbia Valley, it's actually the Wahluke Slope AVA.",Stone Tree Vineyard Reserve,,Columbia Crest 2007 Stone Tree Vineyard Reserve Zinfandel (Columbia Valley (WA)),$35, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2007,Columbia Crest
2418,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,12/31/2010,"Hearty, rustic and full throttle (at 15% alcohol), this is a bottle full of Sicilian fruits and flavors. Figs and dates, raisins and allspice, coffee and dark chocolate whirl through the palate, with the alcohol leaving a distinct trail through the finish. You might consider this in place of a dessert liqueur, served up with stuffed figs, walnuts and the bitterest of chocolate.",,,Pheasant Valley Winery 2008 Primitivo (Columbia Valley (OR)),$28, Oregon,89, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],"Primitivo, Zinfandel",2008,Pheasant Valley Winery
2419,N/A,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,12/1/2010,"Tart strawberry fruit grabs the palate and doesn't let go; this is a straightforward, light, fruity Zin, with perhaps a whiff of pepper from the addition of 10% Syrah.",,,Airfield Estates 2008 Zinfandel (Yakima Valley),$28, Washington,85, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Zinfandel,2008,Airfield Estates
2420,N/A,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,12/1/2010,"This Zinfandel tastes barely ripe; there is little or no fruit flavor, just a leafy, light, generic wine that quickly disappears from the palate.",Proprietor's Limited Release,,Mount Baker 2008 Proprietor's Limited Release Zinfandel (Red Mountain),$30, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Red Mountain,Not rated yet [Add Your Review],Zinfandel,2008,Mount Baker
2421,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2010,"A candidate for the best Zinfandel in Washington, this firm, claret-like offering is loaded with sweet berries and spicy, pine needle penetration. Supple and smoky, it threads a dark streak of iron ore into the polished tannins. Very fine winemaking.",,,Forgeron 2006 Zinfandel (Columbia Valley (WA)),$30, Washington,92, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2006,Forgeron
2422,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2010,"Nothing shy here; this 100% Primitivo, from the Stonetree vineyard, lists the alcohol at 15.5%. Dark and musky, lightly earthy and soft, it's a luscious bottle which blankets the tongue with rustic (in a good way) black fruits and exotic spices. For the finishing kicker, barrel aging brings in dark chocolate. Rare and wonderful.",,,Forgeron 2007 Primitivo (Columbia Valley (WA)),$30, Washington,92, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],"Primitivo, Zinfandel",2007,Forgeron
2423,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,10/1/2010,"Soft and approachable, with little evidence (in the mouth) of the 15.6% alcohol listed on the label, this is a pleasant, rather generically flavored red. Don't look for California-style jam; this is rather delicate, with strawberry and wild cherry fruit, light pepper, a hint of mint and light tannins.",Reserve,,Cathedral Ridge 2007 Reserve Zinfandel (Columbia Valley (OR)),$38, Oregon,85, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2007,Cathedral Ridge
2424,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,10/1/2010,"Very pale for a Zin, this delivers more flavor than you might expect. It's very spicy and peppery, and the fruit has a strong herbal/rhubarb streak, but it's firm and shows some alcoholic heat (14.6% is the official figure) as well.",,,Cathedral Ridge 2007 Zinfandel (Columbia Valley (OR)),$20, Oregon,83, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2007,Cathedral Ridge
2425,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2010,"Once again the best of the Zins from Angel Vine (formerly Three Angels), this has raspberry and cherry fruit, clean and vibrant, with good acidity and ripe tannins. There is a slight hint of green leaf and herb, just enough to add a bit of flavor interest.",Avery Vineyard,,Angel Vine 2008 Avery Vineyard Zinfandel (Columbia Valley (WA)),$20, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2008,Angel Vine
2426,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2010,"The Stonetree bottling (one of three single-vineyard Zins from Angel Vine) offers pure strawberry fruit flavor, with medium concentration. The 15.2% alcohol does not show that scale, but does offer some finishing power. Could it develop more density and depth with another year in the bottle? Time will tell.",Stonetree Vineyard,,Angel Vine 2008 Stonetree Vineyard Zinfandel (Columbia Valley (WA)),$20, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2008,Angel Vine
2427,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2010,"Angel Vine (formerly Three Angels) now offers three single vineyard Zins as well as this blend, with includes Primitivo and Petite Sirah. Sweet, briary fruit, with a pleasing brambly character, runs through the mouth leaving a chocolaty trail. There is just a hint of leather and funk.",,,Angel Vine 2008 Zinfandel (Columbia Valley (WA)),$20, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2008,Angel Vine
2428,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2010,"Stonetree and Coyote Canyon are the vineyard sources for this rare Washington Primitivo. Briary and brambly, it does not have the cut tobacco character of Italian Primitivo, nor the depth of color and tannin. Some leafy herbal flavors compete with the mixed red fruits.",,,Angel Vine 2008 Primitivo (Columbia Valley (WA)),$20, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],"Primitivo, Zinfandel",2008,Angel Vine
2429,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2010,"Not quite as good as the 2007 Les Collines from this producer, but perhaps it just needs more bottle age. Light spritz and flavors of berry punch, along with not-yet-integrated barrel toast. Give it another year to fill out.",Les Collines Vineyard,,Angel Vine 2008 Les Collines Vineyard Zinfandel (Walla Walla Valley (WA)),$22, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Zinfandel,2008,Angel Vine
2430,15.5%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2010,"The winery also makes Barbera, and this shares with that wine a certain ultra-ripe, Port-like aroma. Here the alcohol hits 15.5%, and there is less supporting acidity. Barrel flavors dominate—vanilla, tobacco, and liquorous heat.",,,Hard Row To Hoe 2007 Primitivo (Wahluke Slope),$32, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2007,Hard Row To Hoe
2431,15.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2010,"Thurston Wolfe pioneered Zinfandel in Washington. This is the seventh vintage from the Zephyr Ridge vineyard in the Horse Heaven Hills, vinified to California-style alcohol levels of 15.5%. A fruit bomb to be sure, but along with jammy raspberries and strawberries you'll find interesting nuances of pencil lead, oak and chocolate.",Howling Wolfe,,Thurston Wolfe 2007 Howling Wolfe Zinfandel (Horse Heaven Hills),$18, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2007,Thurston Wolfe
2432,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,12/31/2009,"From one of—if not the very oldest—vineyards in the Pacific Northwest, this low-yield, old vine fruit matches lush scents of chocolate, plum, cherry, hints of camphor and baking spices to ripe fruit flavors of berry, cherry and plum. It's full, forward, and powerful.",Old Vine,,Sineann 2008 Old Vine Zinfandel (Columbia Valley (OR)),$36, Oregon,91, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2008,Sineann
2433,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2009,"Something of a let-down after the lush 2005, this new release is respectable, to be sure, but leans strongly toward the herbal side, with a peppery, tannic body that could use more ripe fruit and berry flavors. Though labeled Columbia Valley, it's all from the Wahluke Slope.",Stone Tree Vineyard Reserve,,Columbia Crest 2006 Stone Tree Vineyard Reserve Zinfandel (Columbia Valley (WA)),$35, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2006,Columbia Crest
