,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2851,13%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Rubbery berry aromas accompany notes of smoke and leather. The palate is medium in weight but fairly robust in terms of acidity. And the cherry, plum and berry flavors are good yet common. Middle-of-the-road red wine meant for pizza and pasta.",,Kobrand,Spalletti 2004  Chianti,$11, Tuscany,84,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Spalletti
2852,12.5%,"Chianti Classico, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Almost stewy but not totally over the top. The nose offers more earth and oak than brightness, while the palate is herb-infused, with berry and tomato. Fairly classic in style, but not as fresh as desirable.",,Empson USA Ltd,Toscolo 2003  Chianti Classico,$20, Tuscany,84,Chianti Classico,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Toscolo
2853,12%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Exhibits touches of grilled meat, burnt grass and red fruits on the nose. Next in line is a snappy palate of crisp cherry and red plum. Not hard and sour, but it is austere. Good in its own way.",,Prestige Beverage Group,Casa di Rocco 2004  Chianti,$10, Tuscany,84,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Casa di Rocco
2854,12.6%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"The lead aromas of red fruit register a bit herbal, while the palate runs a touch darker, offering berry and plum flavors. Fairly full and solid in the mouth, with a modicum of lushness.",,Ecco Domani USA,Ecco Domani 2004  Chianti,$11, Tuscany,84,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Ecco Domani
2855,12.5%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"A lot of wood results in a bouquet that's heavy on the spice, sandalwood and clove but short on fruit. The palate offers medium-weight plum and tomato flavors, while the finish is chocolaty and clumsy, with a bit too much cream and thickness. As a whole it's awkward.",Biagio Riserva,"Biagio Cru & Estate Wines, LLC",Castellani 2001 Biagio Riserva  (Chianti),$12, Tuscany,84,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Castellani
2856,12%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"After scoring big in 2003, this vintage seems heavy and candied, with a bit too much red licorice and raisin. Throughout it seems weighty and dull, as if the acidity got lost in transit. Not bad but more clumsy and chunky than desirable.",Villa di Campobello,Opici Wines,Campobello 2004 Villa di Campobello  (Chianti),$10, Tuscany,83,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Campobello
2857,12.5%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Warm, baked and a bit vegetal, with soft plum and berry flavors. Herbal throughout, with decent feel but dry, simple flavors. If you don't mind a touch of tomato, this wine will strike a chord. Otherwise, it may not work for you.",Villa Fortuna,Victoire Imports,Gini 2003 Villa Fortuna  (Chianti),$9, Tuscany,83,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Gini
2858,12.5%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Light and leafy to begin with, while time unleashes touches of smoke, cooked meat and even some sea foam. The palate skips to the beat of strawberry, while the slim finish is juicy and medium in length. A solid but standard everyman's red.",,"Frederick Wildman & Sons, Ltd",Folonari 2004  Chianti,$9, Tuscany,83,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Folonari
2859,12%,"Chianti, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Begins as a toasty, earthy number yet the palate is exceedingly tart. It's slim pickings on the palate, especially if you're seeking depth and richness. Instead there's a lot of acidity and monotony. Adequate but unexciting.",Biagio,"Biagio Cru & Estate Wines, LLC",Castellani 2004 Biagio  (Chianti),$8, Tuscany,82,Chianti,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Castellani
2860,13%,"Chianti Classico, Tuscany, Italy",750ML,Red, Italy,10/1/2006,"Seems as though the heat of 2003 sapped this wine of its vitality. The nose is soft and leathery, with sausage and vanilla aromas dominating. Tomato and root vegetables control the palate, while the finish is scrambled and stewy. Not a fresh wine.",Scassino,Empson USA Ltd,Terrabianca 2003 Scassino  (Chianti Classico),$24, Tuscany,82,Chianti Classico,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Terrabianca
2861,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Rich and ripe smelling, with lovely plum and blackberry flavors. The feel is righteous and big, while the finish brings a blend of toast, pepper and soft tannins. Almost jammy but it holds the line. Drink now through 2010.",,Vintus LLC,La Massa 2001 Sangiovese (Toscana),$37, Tuscany,93,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,La Massa
2862,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Talk about a nose that announces what's to come: coffee, licorice, dark spice and sensual black-fruit aromas all indicate richness and modernity. Very much a 21st-century wine in that it pours on those ripe, extracted, lush characteristics. Soft but balanced; it's 90% Sangiovese with 10% Cabernet.",Poggiassai,Tastings Import Company,Chigi Saracini 2001 Poggiassai Sangiovese (Toscana),$40, Tuscany,93,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Chigi Saracini
2863,14.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Takes a while to rev up, but once it gets going it can't be stopped. Beautifully ripe and defined across the palate, with rich black fruit on level one and licorice and vanilla on level two. Finishes long, smooth and spicy, with concentration throughout. Probably our favorite Luce to date.",della Vite,RM Imports,Luce 2001 della Vite Sangiovese (Toscana),$75, Tuscany,92,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Luce
2864,N/A,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Full and forward, yet it's not at all jammy or overdone. The nose is stately while the palate features electro-charged plum and cherry flavors softened ever so slightly by chocolate. Finishes toasty and warm, with oak and pepper. The total package in maturing Tuscan wine; drink now through 2009.",Solare,Empson USA Ltd,Capannelle 1999 Solare Sangiovese (Toscana),$85, Tuscany,92,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Capannelle
2865,13.5%,"Montecucco, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"The appellation isn't well known but based on the current line of Salustri reds we can say that Sangiovese from Montecucco in Tuscany has its merits. This wine is ripe with black cherry aromas and flavors. It's pure, sweet, balanced and tasty. Best from 2007 through 2011.",Santa Marta,USA Wine Imports,Salustri 2003 Santa Marta  (Montecucco),$28, Tuscany,92,Montecucco,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Salustri
2866,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A suave Sangiovese-Cabernet Sauvignon blend with dark, minty, cola aromas that mix with serious red-fruit notes to create a character-packed bouquet. The palate is as ripe and aggressive as you want, but with good balance. Throughout the oak is present but integrated. Can hold through 2010 without much effort.",Corbaia,The Winebow Group LLC,Castello di Bossi 2000 Corbaia Sangiovese (Toscana),$50, Tuscany,91,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Castello di Bossi
2867,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Rich and ripe, with a bit of prune, mincemeat and tobacco. Very well put together, with blackberry and dark plum flavors floating on wide tannins that are present but not piercing. Finishes smooth and full, with likable notes of dark chocolate.",Ripa Delle More,Laird & Company,Castello Vicchiomaggio 2001 Ripa Delle More Sangiovese (Toscana),$44, Tuscany,91,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Castello Vicchiomaggio
2868,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Slightly rustic but still polished. The nose is toasty and full of bramble, spice and zesty red fruit. Rich and meaty in the mouth, where exotic but clear flavors of berries, toast and vanilla draw you in. Fairly lush in the long run, with commendable acidity and overall balance. A fine Tuscan red.",Ser Gioveto,Palm Bay International,Rocca delle Macìe 2000 Ser Gioveto Sangiovese (Toscana),$42, Tuscany,91,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Rocca delle Macìe
2869,13.5%,"Tuscany, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Oily and rich, yet smooth, deep and woodsy. In a word, it has it all. The tight palate offers ripe blackberry and boysenberry flavors, while the finish is seductively secure, with chocolate and truffle notes. It still has a fair amount of wood on it, but that stretches out the finish. Will cellar well for another four or five years.",Saeculum,Vias Imports,Tenuta di Riseccoli 2000 Saeculum Sangiovese (Tuscany),$75, Tuscany,91,Tuscany,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Tenuta di Riseccoli
2870,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A well-oaked specimen, one with sandalwood, hickory, coffee and Middle Eastern spice notes on the nose. Big and generous with its plum, berry and thick but slick oak flavors. Simply put, this is a modern but finely made red that doesn't require cellar time; the blend is Sangiovese, Merlot and a splash of Cabernet.",,Vintus LLC,La Massa 2003 Sangiovese (Toscana),$29, Tuscany,91,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,La Massa
2871,14%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Round and minty up front, with stylish dark-fruit aromas and a touch of char. An intense wine with deep cherry, toast and coffee flavors. The finish is ripe and moderately tannic, with herb notes and a lot of bitter chocolate. Sangiovese with 7% Merlot. Should age nicely through 2010.",Geremia,"Skurnik Wines, Inc",Rocca di Montegrossi 1999 Geremia Sangiovese (Toscana),$35, Tuscany,91,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Rocca di Montegrossi
2872,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"The first aroma off this wine is like a good cigar; it's pure tobacco with a touch of background plum and berry. Lively, pure and snappy in the mouth, where raspberry, cherry and other red fruits mix with coffee and oak-based toast. Nicely textured for food; a touch zesty and raw by itself. The mix is 70% Sangiovese and 30% Cabernet.",Il Borgo,Kobrand,Cabreo 2001 Il Borgo Sangiovese (Toscana),$47, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Cabreo
2873,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Graham cracker, raisin and citrus peel match wits with dark-fruit aromas; ultimately the bouquet is quite nice. Forward and full in the mouth, with black cherry and dark plum flavors. With no holes and plenty of ripeness, this is a fine wine that will appeal to those who like their bold fruit.",Ser Gioveto,Palm Bay International,Rocca delle Macìe 1999 Ser Gioveto Sangiovese Grosso (Toscana),$42, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Sangiovese Grosso, Sangiovese",1999,Rocca delle Macìe
2874,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Dark and tight, with toasted, masculine aromas that hint at barrique aging. The palate is serious and firm as it houses dark berry and plum flavors along with chocolate and smoke. A forward wine that should please most fans of Tuscan Sangiovese.",Genius Loci,"Biagio Cru & Estate Wines, LLC",Burchino 2003 Genius Loci Sangiovese (Toscana),$26, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Burchino
2875,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Encouraging from the beginning, where aromas of cherry, plum, wood grain, lemon peel and olive draw you in. Deep and pure on the palate, with ultraripe, defined and delicious red-fruit flavors. Smooth and lasting, with mouthfilling tannins and snap.",Felciaia,Empson USA Ltd,Villa La Selva 2001 Felciaia Sangiovese (Toscana),$28, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Villa La Selva
2876,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"After stumbling in 2000, Petrolo is back on target with this wine. The nose immediately strikes as harmonious, with gentle earth and spice notes supporting solid berry aromas. The palate is ripe and smooth, with a fine structure that features proper acids and integrated tannins.",Torrione,Vias Imports,Petrolo 2001 Torrione Sangiovese (Toscana),$47, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Petrolo
2877,13.5%,"Maremma, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Incredibly ripe and ready, with aromas of rubber, bacon and deep, luscious plum. Good fruit carries the palate, and along the way you'll get cherry, strawberry and distant coconut flavors. With vanilla and cream on the finish, all is complete.",Nectar Dei,The Winebow Group LLC,Fattoria Nittardi 2003 Nectar Dei  (Maremma),$90, Tuscany,90,Maremma,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Fattoria Nittardi
2878,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Earthy and ripe, with lovely black fruit mixing with cedary wood on the nose. Plum, blackberry and chocolate flavors make for a well-known and likable flavor profile, while the toasty finish deals touches of balsamic vinegar and licorice. Unassailable as a total package.",La Vite,RM Imports,Lucente 2001 La Vite Sangiovese (Toscana),$26, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Lucente
2879,14%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Tenuta Sette Ponti's internationally styled blend is heavy and dense, a mirror image of the hot '03 vintage. Thus it pours on the blackberry, plum and fudge flavors with gusto. This is a seriously fat, opulent red that would weigh in as a heavyweight at any wrestling match. Still, it's delicious and quite balanced. Drink from 2007 through 2009.",Oreno,Kobrand,Tenuta Sette Ponti 2003 Oreno Sangiovese (Toscana),$100, Tuscany,90,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Tenuta Sette Ponti
2880,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Dark and fruity on the nose, with a touch of gritty leather. Brighter on the palate, where cherry and raspberry hold court and oak plays in the background. Juicy, fresh, immensely solid and just short of excellent. A very good Tuscan red with a little bit of everything. Drink now through 2008.",Antiche Terre De' Ricci Terricci,Empson USA Ltd,Lanciola 1999 Antiche Terre De' Ricci Terricci Sangiovese (Toscana),$37, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Lanciola
2881,13.5%,"Montecucco, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A very good wine from a not-so-good vintage. The bouquet hits firmly with black cherry, almond paste, leather and even a touch of refined horseradish. It's as precise and tight as the palate, which offers tannic but rewarding cherry and plum. A lively, racy, real wine that's playing at the highest level. Holding it to high standards, we find it just short of excellent.",Grotte Rosse,USA Wine Imports,Salustri 2002 Grotte Rosse  (Montecucco),$40, Tuscany,89,Montecucco,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2002,Salustri
2882,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Leather, earth and dried red fruits comprise a classic nose, while the meaty palate is both heavy and loaded with plum and raspberry. Quite chewy, with firm tannins, extract and chocolaty accents. Mainstream qualities give it mass appeal.",Borgonero,Vineyard Brands,Borgo Scopeto 2001 Borgonero Sangiovese (Toscana),$35, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Borgo Scopeto
2883,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Big and boisterous, with cola, root beer and raisin on the nose. The palate offers a ton of ripeness and hefty fruit, particularly cherry, plum and currant. Finishes toasty, maybe slightly burnt, with some cookie-dough sweetness. Mildly tannic in the long run.",Spargolo,Banfi Vintners,Cecchi 2001 Spargolo Sangiovese (Toscana),$38, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Cecchi
2884,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Potent and alive, kind of rubbery and leathery, with a shot of barnyard thrown in for good measure. Shows solid cherry and berry at the core, but that fruit is offset by hard tannins and overt firmness. Not a lush, modern playboy; more of classic with old-world appeal. Needs time in the glass to unravel.",Sammarco,Vias Imports,Castello dei Rampolla 2000 Sammarco Sangiovese (Toscana),$116, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Castello dei Rampolla
2885,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Depth and richness are hinted at by berry aromas with a touch of liqueur. The palate runs snappy and snazzy, with racy but tasty cherry and raspberry fruit. This is a solid, medium-oak Sangiovese that shows modern touches as well as traditional purity.",Sassello,Palm Bay International,Castello di Verrazzano 2000 Sassello Sangiovese (Toscana),$60, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Castello di Verrazzano
2886,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Almost catches the upper echelon, but some burnt, grassy character on the nose holds it back just a little. That said, the wine sings with round berry fruit that's accented by chocolate. Medium in weight and forcefulness. Very good but can be better.",Guidalberto,Kobrand,Tenuta San Guido 2003 Guidalberto Sangiovese (Toscana),$50, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Tenuta San Guido
2887,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Berry and cherry aromas get it started, followed by notes of cinnamon and alfalfa. Raspberry and sweet cherry flavors dominate, but at the same time you can taste a tiny bit of green in the middle. Overall it's a structured, healthy wine with ample wood and tannin.",,Vias Imports,Poggio Ai Chiari 2001 Sangiovese (Toscana),$43, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Poggio Ai Chiari
2888,N/A,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Tasted for the first time in nearly three years, this Sangiovese-dominated super Tuscan seems to have improved, as now it shows a seductive, dry earthiness along with cinnamon and tree bark. Fairly Old World in style, with red fruit, little oak, acidity and length. Some might find it thin, but with food it will be excellent.",Solare,Empson USA Ltd,Capannelle 1997 Solare Sangiovese (Toscana),$83, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1997,Capannelle
2889,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A healthy wine with cherry, plum, earth and chocolate on the nose. The fruit is racy, bordering on searing. But on that wave of acidity you'll encounter prime and pure cherry and raspberry flavors. Arguably a bit skinny and one-dimensional, but still it's worthy of praise.",Vino di Tavola Rosso,Empson USA Ltd,Capannelle 1998 Vino di Tavola Rosso Sangiovese (Toscana),$78, Tuscany,89,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1998,Capannelle
2890,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Nice and solid, but not quite up to the level of previous vintages. Maybe it was the heat of the year, but this Crognolo has more raisin and heft than its predecessors. That said, it's also a touch jumpy and grabby. As for flavors, look for raspberry and earthy strawberry. Sangiovese with 10% Merlot.",Crognolo,Kobrand,Tenuta Sette Ponti 2003 Crognolo Sangiovese (Toscana),$35, Tuscany,88,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Tenuta Sette Ponti
2891,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A little bit flat on the bouquet, with prune, graham cracker and tobacco aromas. Flavors of plum and black cherry are fine, but there's more acid and tannin than flesh. Solid but not spectacular; there's a bit too much displaced tannin to rate at the next level up.",Broccato,Dievole USA,Dievole 1999 Broccato Sangiovese (Toscana),$29, Tuscany,88,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Dievole
2892,14%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Plum and blackberry coat the plump nose, backed by ripe black fruit that registers as pure but standard. Still fairly tight and tannic, and not showing any signs of maturity as of now. Potent and tight, with lots of oak and chocolate on the finish.",Splendido,Siltstone Wines,Poggio alle Sughere 2001 Splendido Sangiovese (Toscana),$45, Tuscany,88,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Poggio alle Sughere
2893,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Nice and smoky, with a solid, healthy nose that covers the bases. Good and snappy on the tongue, where zest and sweetness convene and deliver cherry, vanilla and chocolate flavors. Medium in terms of intensity and depth. Best now–2008.",Torrione,Vintus LLC,Petrolo 2003 Torrione Sangiovese (Toscana),$36, Tuscany,88,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Petrolo
2894,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Reticent for a 2001. The nose is leathery, with more smoked meat and tomato than bright fruit. Quite classical in style, blending 70% Sangiovese with 30% Cabernet. Tart cherry and cranberry control the palate, which has a nice center cut of fruit but not a lot of obvious charm. More of a connoisseur's wine than mainstream juice.",Campaccio Selezione Riserva,Empson USA Ltd,Terrabianca 2001 Campaccio Selezione Riserva Sangiovese (Toscana),$72, Tuscany,88,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Terrabianca
2895,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Ripe, slightly char-broiled and pure, with compact red-fruit aromas. Broader on the tongue, with tasty black cherry and blackberry. Tight and tannic, but with enough girth and glycerol to fatten it up to a balanced level.",L'Aspetto,Atlanta Improvement Co,Fattoria Fibbiano 2002 L'Aspetto Sangiovese (Toscana),$18, Tuscany,87,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2002,Fattoria Fibbiano
2896,13.5%,"Bolgheri, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Big and clumsy upon opening, as nutty, earthy aromas dominate the fruit. Airing reveals lively black cherry and snappy plum flavors, but also a distant taste of sugar beet. Brightly acidic and almost tangy; it's obviously a good wine but it has a short zestiness that brings it down a notch.",Montepergoli,Vintus LLC,Enrico Santini 2001 Montepergoli  (Bolgheri),$65, Tuscany,87,Bolgheri,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Enrico Santini
2897,13%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Fairly ripe and round, with earth, fruit and oak wrapped into a well-wrapped package. Medium-strength in the mouth, with good but not stellar blackberry and raspberry flavors. Finishes a touch sharp and short. Solid overall.",Rainero,Vias Imports,Castello di Meleto 2001 Rainero Sangiovese (Toscana),$39, Tuscany,87,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Castello di Meleto
2898,13.5%,"Montecucco, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Nice and ripe, with sweet plum and black cherry on the open, well-padded nose. Full in the mouth, with satisfying cherry, plum and chocolate flavors. And it holds its form through the long, smooth finish. Just an easy wine to like and drink. Requires no serious contemplation.",Marleo Rosso,USA Wine Imports,Salustri 2004 Marleo Rosso  (Montecucco),$19, Tuscany,87,Montecucco,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Salustri
2899,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Full and penetrating aromas get it started, but beware of some horsehide and leather that some might term barnyard. Flavors of plum and berry are round and pleasing, while the mouthfeel is a touch heavy, especially when the tannins crash down on the finish unsupported by lively acidity.",Antiche Terre de' Ricci Terricci,Empson USA Ltd,Lanciola 1998 Antiche Terre de' Ricci Terricci Sangiovese (Toscana),$40, Tuscany,87,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1998,Lanciola
2900,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A lot of sulfur at first, and that creates a cloud over the nose. Underneath, however, there's quality black plum, berry and earth notes. Finishes dark, with a lot of espresso-like character. Has its strong points and a few faults. Fortunately the good outweighs the bad.",PrimaVoce,Jackson Family Wines,Tenuta di Arceno 2003 PrimaVoce Sangiovese (Toscana),$20, Tuscany,86,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Tenuta di Arceno
2901,12.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Upright, with notes of cinnamon candy on a nose dominated by bright red fruit. Quite clean and free flowing, with snappy strawberry and cherry flavors resting comfortably on a fresh, acid-driven palate. The opposite of dead weight; this is a lively wine.",Rosso,Empson USA Ltd,Monte Antico 2003 Rosso Sangiovese (Toscana),$12, Tuscany,86,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Monte Antico
2902,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"A lot of sawmill is present up front, but behind the loud oak there's plum, raisin and some herbal leafiness. Attentive red fruit carries the palate, backed by a quick but clean finish that splits out the side doors. A bit gritty but will work with food.",Bellezza,Foster's Wine Estates Americas,Castello di Gabbiano 2000 Bellezza Sangiovese Grosso (Toscana),$30, Tuscany,86,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Sangiovese Grosso, Sangiovese",2000,Castello di Gabbiano
2903,12%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"More of a traditional, simple table wine as opposed to a high flier. The nose is lightweight and offers soft strawberry hints. Citrus, pie cherry and apple skin make for a crisp, almost tart palate. Fortunately there's enough fruit to keep it steady.",Rosso,Opici Wines,Luianico 2003 Rosso Sangiovese (Toscana),$8, Tuscany,85,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Luianico
2904,12.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"An early whiff of barnyard gives way to more standard plum and berry aromas. After that, you'll taste chunky raspberry and plum backed by healthy acidity. Finishes fairly long and strident, with cherry tomato making an appearance.",Oak Aged,Admiral Wine Merchants,Villa Dante 2000 Oak Aged Sangiovese (Toscana),$12, Tuscany,85,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Villa Dante
2905,13%,"Tuscany, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Nice color and richness, but a bit over the top given that the bouquet is pure raisin and chocolate. Tilts the scale a bit to the heavy side, with black plum and berry flavors along with soft, wide tannins. Brushes the frontier of Port with its thickness. Ripeness is not lacking.",Grande Tuscan,The Winebow Group LLC,Bootleg 2003 Grande Tuscan Sangiovese (Tuscany),$20, Tuscany,85,Tuscany,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Bootleg
2906,14%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Wide on the bouquet and extremely sulfuric. No amount of swirling succeeds in dispersing the gassy aromas, but underneath there's plum, berry and cherry flavors that are healthy and round. Nice mouthfeel and grabby tannins ensure a proper mouthfeel.",Ataison,Talbert Communications,Tenuta di Arceno 2003 Ataison Sangiovese (Toscana),$40, Tuscany,84,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2003,Tenuta di Arceno
